,indexing,posSentScore,negSentScore,snowScore,title
1572,000001_2012-12-19_95,0,0,0.47703,注意：已经有多头叛变到空头部队了，
1573,000001_2012-12-19_96,0,0,0.23237,谁能保证1，2天内不再拉出大阳线啊？
1574,000001_2012-12-20_4,0,0,0.8339,大胆预测--平安银行2012年报每股收益2.80元左右
1575,000001_2012-12-20_9,0,0,0.75063,葛洲坝短线将长阳拉升
1576,000001_2012-12-20_11,0,0,0.77002,██████周四周五股指期货交割暴跌啦███
1577,000001_2012-12-20_13,0,0,0.20794,平安银行，小心诱多行情的出现
1578,000001_2012-12-20_15,0,0,0.00643,必将回调、必须回调、已在回调、还会回调 ★★
1579,000001_2012-12-20_17,0,0,0.44497,别掉以轻心.往里冲，准吃套----拉高出货逃跑
1580,000001_2012-12-20_18,0,0,0.807,金融等大盘蓝筹股，明显减仓。大盘见顶迹象明显
1581,000001_2012-12-20_19,0,0,0.45969,●●●●●●平安银行下周站上净资产之上
1582,000001_2012-12-20_20,0,0,0.41646,王亚伟唱空银行是自相矛盾，他的基金还不是借道
1583,000001_2012-12-20_21,0,0,0.30768,2012年度汉字评选“跌”
1584,000001_2012-12-20_22,0,0,0.0403,平安银行16.71元增发证监会核准了没有？
1585,000001_2012-12-20_24,0,0,0.15445,离开平安，买进政通
1586,000001_2012-12-20_28,0,0,0.67676,下周大涨
1587,000001_2012-12-20_31,0,0,0.86134,基金在进场
1588,000001_2012-12-20_32,0,0,0.31647,这种拉升是没有出完，拉高出货，不想往上做了
1589,000001_2012-12-20_33,0,0,0.70173,行情被毁，券商拉升，短命行情
1590,000001_2012-12-20_34,0,0,0.83604,券商股一拉，就知道行情要结束，耐心等待暴跌机
1591,000001_2012-12-20_36,0,0,0.71868,一图道破玄机，看庄家如何让试盘，高手细看
1592,000001_2012-12-20_39,0,0,0.90588,今天走出昨天那种尾盘跳水局面
1593,000001_2012-12-20_40,0,0,0.00389,▲▲现在清仓还不玩，年底将低于12元！！！！！
1594,000001_2012-12-20_41,0,0,0.94375,下午很容易走出昨天那种尾盘跳水局面
1595,000001_2012-12-20_42,0,0,0.98432,第一绿必走，会阻尼下跌的。是资金少扛不住大盘
1596,000001_2012-12-20_43,0,0,0.85367,股市最大风险不是外因，而是自己。
1597,000001_2012-12-20_46,0,0,0.15744,狂跌？？
1598,000001_2012-12-20_48,0,0,0.06609,蓝筹股，明显减仓。大盘见顶迹象明显。明天就是
1599,000001_2012-12-20_49,0,0,0.94375,下午很容易走出昨天那种尾盘跳水局面
1600,000001_2012-12-20_51,0,0,0.94375,下午很容易走出昨天那种尾盘跳水局面
1601,000001_2012-12-20_52,0,0,0.94375,下午很容易走出昨天那种尾盘跳水局面
1602,000001_2012-12-20_54,0,0,0.10319,今天能收红。周五逼空上涨。
1603,000001_2012-12-20_55,0,0,0.67025,回调是很正常的。形态上走出射击之星.....现在
1604,000001_2012-12-20_57,0,0,0.807,金融等大盘蓝筹股，明显减仓。大盘见顶迹象明显
1605,000001_2012-12-20_58,0,0,0.02706,买大盘股傻呀! 坚决远离银行==== 调仓换小盘股
1606,000001_2012-12-20_59,0,0,0.95074,大盘股脉冲行情 回落套人 ＜小盘低价绩优股逢低
1607,000001_2012-12-20_60,0,0,0.84683,美元国际黄金银行大跌因为年底回笼资金紧张银
1608,000001_2012-12-20_61,0,0,0.18452,██████大盘崩盘啦3分钟内立即清仓啊██
1609,000001_2012-12-20_62,0,0,0.53896,大盘  下午将要大跳水  
1610,000001_2012-12-20_63,0,0,0.45559,没有做差价的人照样大会原形。明天就是暴跌百点
1611,000001_2012-12-20_64,0,0,0.93846,我国的股市没得救，股指T 0做空太快。
1612,000001_2012-12-20_66,0,0,0.17483,QFII大宗交易卖出2.4亿元工行 信号不容忽视
1613,000001_2012-12-20_68,0,0,0.96939,下调缺口不回补盘中叠创新低，散户朋友紧握资金
1614,000001_2012-12-20_72,0,0,0.43099,平保不作为!还在破净价!
1615,000001_2012-12-20_75,0,0,0.42748,机构出逃手法：先诱多再狂杀===走要坚决你一冲
1616,000001_2012-12-20_76,0,0,0.95074,大盘股脉冲行情 回落套人 ＜小盘低价绩优股逢低
1617,000001_2012-12-20_77,0,0,0.02706,买大盘股傻呀! 坚决远离银行==== 调仓换小盘股
1618,000001_2012-12-20_78,0,0,0.29358,出货，坚决不接飞刀！明天就是暴跌百点开始
1619,000001_2012-12-20_80,0,0,0.21025,警报，小心短线头部演变出中线头部，阿呆
1620,000001_2012-12-20_81,0,0,0.31848,冲劲越小了。减持的要占上风，盘大盘重非非多，
1621,000001_2012-12-20_82,0,0,0.02249,多头正常调整都不敢，说明心虚，看他坚持多久，
1622,000001_2012-12-20_84,0,0,0.52208,酒鬼酒今天会低开高走！
1623,000001_2012-12-20_85,0,0,0.91113,银行股业绩连年高增长，股价狂跌三年，而且每次
1624,000001_2012-12-20_86,0,0,0.8001,重大热门题材！最后的加仓机会！拉升暴涨在即！
1625,000001_2012-12-20_90,0,0,0.10552,███谁敢喊买就肯定跌不信走着看█████
1626,000001_2012-12-20_95,0,0,0.26476,银行直接低开了。。。
1627,000001_2012-12-20_97,0,0,0.83095,*******民生银行近期被融券1亿4000万卖出，其中
1628,000001_2012-12-20_98,0,0,0.10552,███谁敢喊买就肯定跌不信走着看█████
1629,000001_2012-12-20_99,0,0,0.59598,*******民生银行近期被融券1亿4000万股卖出，其
1630,000001_2012-12-20_100,0,0,0.30552,高开是阴碑 低开癌扩散
1631,000001_2012-12-20_102,0,0,0.92335,天邦股份受益国家政策龙头
1632,000001_2012-12-20_104,0,0,0.89099,未来的大牛股－－－攀钢钒钛
1633,000001_2012-12-21_3,0,0,0.47293,必定大涨15元
1634,000001_2012-12-21_4,0,0,0.01878,主力出货明显，头部形成，大跌在即。
1635,000001_2012-12-21_5,0,0,0.7286,机构震荡出货！大买单是逼你高买诱多伎俩
1636,000001_2012-12-21_8,0,0,0.06868,上海地产股！重大热门题材！最后加仓良机！拉升
1637,000001_2012-12-21_9,0,0,0.03779,开始关门下跌，然后等待回抽确认，阿呆
1638,000001_2012-12-21_11,0,0,0.57146,@@@@@@提示:不用再等了全面大举买入!
1639,000001_2012-12-21_13,0,0,0.55914,大盘股快跑，跑在主力前面，小心暴跌，阿呆
1640,000001_2012-12-21_14,0,0,0.96959,●●至此，大盘下跌的序幕即将拉开！技术指标太
1641,000001_2012-12-21_16,0,0,0.47377,久盘必跌
1642,000001_2012-12-21_17,0,0,0.9012,大盘股有向中线筑顶的方向演变，散户要充分警惕
1643,000001_2012-12-21_18,0,0,0.08938,高位连续调整，主力出货明显，头部形成，大跌在
1644,000001_2012-12-21_19,0,0,0.42023,卖出吧
1645,000001_2012-12-21_20,0,0,0.535,高位对倒放量，机构震荡出货！大买单是逼你高买
1646,000001_2012-12-21_21,0,0,0.17483,QFII大宗交易卖出2.4亿元工行 信号不容忽视
1647,000001_2012-12-21_22,0,0,0.64539,大盘股回调时，坚决买入低价小盘绩优股，阿呆
1648,000001_2012-12-21_23,0,0,0.8001,重大热门题材！最后的加仓机会！拉升暴涨在即！
1649,000001_2012-12-21_24,0,0,0.46349,工、农业、有色金属实体企业有望上涨
1650,000001_2012-12-21_25,0,0,0.12664,本周股制强势整理下周会暴涨小心了!!!!!!!!!!
1651,000001_2012-12-21_28,0,0,0.34016,已清仓！一起砸！把筹码还给庄!
1652,000001_2012-12-21_32,0,0,0.89976,暴跌在即，1949不是底
1653,000001_2012-12-21_33,0,0,0.42733,今天是卖出的机会都别掉以轻心.
1654,000001_2012-12-21_35,0,0,0.24779,股指做空大盘大跌.
1655,000001_2012-12-21_42,0,0,0.05447,量增价跌!跑!!!!!!!
1656,000001_2012-12-21_44,0,0,0.63577,真好，最后的利好
1657,000001_2012-12-21_48,0,0,0.85809,拿国海都能做空大盘？？？？？？？做梦吧你
1658,000001_2012-12-21_50,0,0,0.40986,今天套死无数人
1659,000001_2012-12-21_52,0,0,0.59766,那帮卖空的傻逼庄家在作最后垂死挣扎
1660,000001_2012-12-21_55,0,0,0.34976,平安银行发展利好
1661,000001_2012-12-21_62,0,0,0.84245,东华软件有严重低估，未来几天将有30％上涨空间
1662,000001_2012-12-21_65,0,0,0.73307,谎言说多就成真理，相信牛市自欺欺人，哈哈，阿
1663,000001_2012-12-21_70,0,0,0.94818,大盘股坚决跑，小盘低价绩优含权守住，阿呆
1664,000001_2012-12-21_71,0,0,0.9236,不改革哪有牛市，拉高套人的股市，散户不要上当
1665,000001_2012-12-21_72,0,0,0.01073,▲▲现在清仓为时不晚，年底将远远低于12元
1666,000001_2012-12-21_75,0,0,0.60115,只涨不跌啊，冲啊！
1667,000001_2012-12-21_76,0,0,0.04317,郁闷：是走还是留，，，，，，，？
1668,000001_2012-12-21_77,0,0,0.72721,███股指期货交割暴跌啦█黑色星期五啊███
1669,000001_2012-12-21_79,0,0,0.9995,警示庄家！证监会查处长短线操纵之间的新型操纵
1670,000001_2012-12-21_82,0,0,0.89099,未来的大牛股－－－攀钢钒钛
1671,000001_2012-12-21_87,0,0,0.92918,真正标签溯源概念股需求巨大将连续涨停
1672,000001_2012-12-21_88,0,0,0.096,高点，清仓为上哦快跑！空头了，别掉以轻心.
1673,000001_2012-12-21_89,0,0,0.00838,银行股不怕套，成功掩护其他股逃跑，散户加紧跑
1674,000001_2012-12-21_92,0,0,0.46287,中国平安业绩增长是保险股中最好的-平安银行能
1675,000001_2012-12-21_94,0,0,0.13376,机构砸盘，外资抄底。
1676,000001_2012-12-21_95,0,0,0.58163,揭露机构砸盘与外资抄底
1677,000001_2012-12-21_97,0,0,0.93577,█次新蓝筹601608中信重工不炒，蓝筹股完蛋！
1678,000001_2012-12-21_98,0,0,0.0171,平安银行，调整后周一开盘必涨
1679,000001_2012-12-21_101,0,0,0.87093,＜做空大蓝筹、建仓题材与中小市值＞买只买小盘
1680,000001_2012-12-21_102,0,0,0.42294,＜＜下跌------反抽---再跌 ＞＞大盘股脉冲行情
1681,000001_2012-12-21_103,0,0,0.01813,减仓为上！ 调仓换股＜＜建仓==只买小盘股＞＞
1682,000001_2012-12-21_107,0,0,0.96837,每到高位，都有所谓利好，用心何在，警惕，阿呆
1683,000001_2012-12-21_110,0,0,0.1595,重大重组！！！重大重组！！！。。。。。。。。
1684,000001_2012-12-21_112,0,0,0.08165,驳胡斌叶荣添“赶紧走人，特大调整从民生银行先
1685,000001_2012-12-21_113,0,0,0.97937,星期五美国股市大跌！全球股市也要跟着下跌！
1686,000001_2012-12-21_114,0,0,0.47036,最新消息：一个短线黑马▆
1687,000001_2012-12-21_115,0,0,0.90119,找到了一个好的证券，她们每日都推荐1只6％的黑
1688,000001_2012-12-21_117,0,0,0.06068,以岭年报10转10派8元002603
1689,000001_2012-12-21_118,0,0,0.01813,减仓为上！ 调仓换股＜＜建仓==只买小盘股＞＞
1690,000001_2012-12-21_119,0,0,0.42294,＜＜下跌------反抽---再跌 ＞＞大盘股脉冲行情
1691,000001_2012-12-21_120,0,0,0.06068,以岭年报10转10派8元002603
1692,000001_2012-12-21_121,0,0,0.88625,养老金入市首选标的----银行股超级利好！
1693,000001_2012-12-21_123,0,0,0.9669,601669中国水电大股东优质资产中水顾问随时注入
1694,000001_2012-12-21_127,0,0,0.60103,601669中国水电前期底部放量涨停，现启动在上升
1695,000001_2012-12-21_129,0,0,0.35459,601669中国水电跌幅巨大，比大股东承诺增持价还
1696,000001_2012-12-21_131,0,0,0.82409,回调时可以换股601669中国水电，水利地铁轻轨建
1697,000001_2012-12-21_133,0,0,0.1191,平安银行这样操作就赚钱 唐能通专卖店告诉我的
1698,000001_2012-12-24_0,0,0,0.12428,现在快年了这几个月全国倒处生意都不好租金涨
1699,000001_2012-12-24_3,0,0,0.18382,造谣傻逼真蠢-核销坏账居然用两亿利润！那拨备
1700,000001_2012-12-24_4,0,0,0.31168,央企高管已经降薪，平安高管还坚持超高薪吗？
1701,000001_2012-12-24_7,0,0,0.06307,还买大盘股傻呀! 远离银行，反弹结束。别折腾！
1702,000001_2012-12-24_8,0,0,0.52122,脉冲行情 回落套人=直接放量下跌 高点，清仓为
1703,000001_2012-12-24_9,0,0,0.72369,完成诱多构筑圆弧顶  即将变盘向下跳水 ★★★
1704,000001_2012-12-24_10,0,0,0.0033,提醒股民朋友，东山精密，万万碰不得，碰了你这
1705,000001_2012-12-24_11,0,0,0.00131,向投资人通报：平安银行用四季度2亿利润核销烂
1706,000001_2012-12-24_13,0,0,0.37132,拉高出货！骗散户，套的就是妄想抛在最高点的贪
1707,000001_2012-12-24_14,0,0,0.52122,脉冲行情 回落套人=直接放量下跌  高点了，清仓
1708,000001_2012-12-24_15,0,0,0.02162,远离银行 调仓换股，小盘成长股持有＞做空垃圾
1709,000001_2012-12-24_16,0,0,0.01234,真是猪脑，都跌成这样还不要命的卖，，，，，，
1710,000001_2012-12-24_18,0,0,0.21984,远离银行，反弹结束。别折腾啦！
1711,000001_2012-12-24_19,0,0,0.9686,今日回报明天需要先洗盘，后面继续涨
1712,000001_2012-12-24_20,0,0,0.2717,███暴跌啦█黑色一星期啊█1分钟内立即清仓
1713,000001_2012-12-24_22,0,0,0.77291,大盘股风险==脉冲行情 回落套人=直接放量下跌
1714,000001_2012-12-24_23,0,0,0.06516,买大盘股傻呀! 坚决远离银行，反弹结束。别折腾
1715,000001_2012-12-24_25,0,0,0.02162,远离银行 调仓换股，小盘成长股持有＞做空垃圾
1716,000001_2012-12-24_27,0,0,0.21984,坚决远离银行，反弹结束。别折腾啦！
1717,000001_2012-12-24_28,0,0,0.91749,机构出逃手法揭秘：上午诱多，下午狂杀
1718,000001_2012-12-24_29,0,0,0.06957,谁还买大盘股傻呀! 坚决远离银行，反弹结束。别
1719,000001_2012-12-24_30,0,0,0.02162,远离银行 调仓换股，小盘成长股持有＞做空垃圾
1720,000001_2012-12-24_32,0,0,0.79098,大跌就要开始了，散户要注意了。落，套人 远离
1721,000001_2012-12-24_33,0,0,0.34285,重大热门题材！最后加仓良机！拉升暴涨在即！！
1722,000001_2012-12-24_34,0,0,0.6802,先诱多再狂杀===走要坚决你一冲动，就被套。
1723,000001_2012-12-24_35,0,0,0.37132,拉高出货！骗散户，套的就是妄想抛在最高点的贪
1724,000001_2012-12-24_36,0,0,0.12804,601318中国平安快翻红了--平安银行还不拉升吗？
1725,000001_2012-12-24_37,0,0,0.91371,脉冲行情 回落套人 -------＜小盘股===买入＞＞
1726,000001_2012-12-24_41,0,0,0.83051,离开银行，买进圣农
1727,000001_2012-12-24_42,0,0,0.07965,鸡狗不看好银行股主要是喝酒太多喝醉了吃药太
1728,000001_2012-12-24_44,0,0,0.0294,WB自相残杀QIFF成功抄底几百亿，现已经赚了几十
1729,000001_2012-12-24_46,0,0,0.4375,工、农业·、有色金属实体企业有望上涨
1730,000001_2012-12-24_47,0,0,0.95066,留点小盘股底仓赌年报，让多头慢慢消耗能量，哈
1731,000001_2012-12-24_54,0,0,0.05496,下午大幅拉升
1732,000001_2012-12-24_55,0,0,0.80711,此轮行情 就推荐两股
1733,000001_2012-12-24_56,0,0,0.9708,长荣股份300195众多利好于一身
1734,000001_2012-12-24_57,0,0,0.9708,长荣股份300195众多利好于一身
1735,000001_2012-12-24_58,0,0,0.61758,本轮行情最后的卖出机会冲高卖出杀跌平仓.
1736,000001_2012-12-24_60,0,0,0.94498,【快~快~快~全仓买进！最好滴利好总在不经意时
1737,000001_2012-12-24_61,0,0,0.10565,赤裸裸的放量拉高出货！骗散户，套的就是妄想抛
1738,000001_2012-12-24_63,0,0,0.6802,先诱多再狂杀===走要坚决你一冲动，就被套。
1739,000001_2012-12-24_66,0,0,0.69409,大盘股风险脉冲行情 回落套人 -------＜小盘股=
1740,000001_2012-12-24_69,0,0,0.51402,冲高出货
1741,000001_2012-12-24_70,0,0,0.00694,抛出银行不犹豫，换股操作年尾春节钱紧，不宜追
1742,000001_2012-12-24_71,0,0,0.58026,下午要大跳水，亲们快跑吧多头慢慢抵抗吧，不见
1743,000001_2012-12-24_72,0,0,0.99024,反弹近尾声落袋为安，保住成果！机构拉升诱多
1744,000001_2012-12-24_73,0,0,0.11889,现在卖出或不买--13年元旦之后你必须16.71元/股
1745,000001_2012-12-24_74,0,0,0.18233,●●这是技术反弹，请及时清仓哦
1746,000001_2012-12-24_76,0,0,0.61953,大盘大涨不怕，大跌不怕，就怕高位长时间横盘，
1747,000001_2012-12-24_77,0,0,0.61953,大盘大涨不怕，大跌不怕，就怕高位长时间横盘，
1748,000001_2012-12-24_80,0,0,0.06467,整天张口闭口称自己“阿呆”的煞笔-不看好平安
1749,000001_2012-12-24_81,0,0,0.35222,主力、机构目前筹码不够，大跌就要开始了，散户
1750,000001_2012-12-24_82,0,0,0.35222,主力、机构目前筹码不够，大跌就要开始了，散户
1751,000001_2012-12-24_83,0,0,0.70591,[证券时报];掘金年报每股收益3.46（元）业绩增1
1752,000001_2012-12-24_84,0,0,0.99781,除去银行股指数，大盘根本没有突破前高，假突破
1753,000001_2012-12-24_85,0,0,0.70169,利好消息：平安银行（000001）如何应对目前的走
1754,000001_2012-12-24_86,0,0,0.99781,除去银行股指数，大盘根本没有突破前高，假突破
1755,000001_2012-12-24_87,0,0,0.24581,垃圾啊还没有兴业涨的多
1756,000001_2012-12-24_93,0,0,0.55113,大盘十日线越来越近，跳水随时开始，小心，阿呆
1757,000001_2012-12-24_98,0,0,0.05462,看看上涨中平安银行在银行板块中的成交量--最小
1758,000001_2012-12-24_100,0,0,0.97602,现在主力做行情一次做完，不给短线客机会，阿呆
1759,000001_2012-12-24_101,0,0,0.6398,管理层所谓利好，只能救一两天，中期调整继续，
1760,000001_2012-12-24_102,0,0,0.09375,银行股不怕套，成功掩护其他股逃跑，散户要清醒
1761,000001_2012-12-24_103,0,0,0.01212,银行股不怕套，成功掩护其他股逃跑，阿呆
1762,000001_2012-12-24_104,0,0,0.23133,今天大跌
1763,000001_2012-12-24_105,0,0,0.97307,利好 战略机遇期
1764,000001_2012-12-25_1,0,0,0.17688,"明天后天暴跌""大家看看"
1765,000001_2012-12-25_4,0,0,0.53612,增发还不实施恐怕就发不成了净资产很快就超16.
1766,000001_2012-12-25_5,0,0,0.58189,今天公布的消息是啥意思？“会计核销。。。。”
1767,000001_2012-12-25_9,0,0,0.00314,银行中的垃圾股，000001＜建仓===中小板股＞只
1768,000001_2012-12-25_10,0,0,0.00622,最后的一棒，不清仓还待何时啊！！终于换股哦
1769,000001_2012-12-25_11,0,0,0.2429,大盘股一次绝佳跑机会远离银行 调仓换股，小盘 
1770,000001_2012-12-25_12,0,0,0.90175,快速回调整固正常事，股票市场不可能只涨不跌。
1771,000001_2012-12-25_15,0,0,0.38813,000001不涨原因
1772,000001_2012-12-25_20,0,0,0.62665,●今天买的惨了
1773,000001_2012-12-25_21,0,0,0.0872,▲▲这是最后的一棒，不清仓还待何时啊！清仓为
1774,000001_2012-12-25_22,0,0,0.54075,史无前例的超级牛市催生中国新第一高价股广州药
1775,000001_2012-12-25_28,0,0,0.33795,如果2千点下方成功诱空，现在2200上方又一次成
1776,000001_2012-12-25_29,0,0,0.03253,银行股再不卖出 恐怕今生再无机会
1777,000001_2012-12-25_32,0,0,0.80367,基金拉高出货
1778,000001_2012-12-25_42,0,0,0.01143,超级垃圾：平安银行！
1779,000001_2012-12-25_44,0,0,0.00859,中小盘高价股逃跑好机会，哈哈，阿呆
1780,000001_2012-12-25_48,0,0,0.5,要跳水！
1781,000001_2012-12-25_49,0,0,0.54015,600622重大热门题材！最后加仓良机！拉升暴涨
1782,000001_2012-12-25_50,0,0,0.01957,---------*******时刻等待银行股上涨后的急速下
1783,000001_2012-12-25_53,0,0,0.58675,多头太牛了，继续加油，再拉50点我就翻多，哈哈
1784,000001_2012-12-25_55,0,0,0.00437,哈！平安银行15.53全部跑光光，等15元再接回来
1785,000001_2012-12-25_56,0,0,0.2856,踏空散户该接盘了，有胆量你就进 。
1786,000001_2012-12-25_57,0,0,0.09162,远离银行＜明天跳水＞惯性冲顶高点了哦快跑！
1787,000001_2012-12-25_58,0,0,0.0272,＜＜远离银行 调仓换股=====买只买小盘股＞＞清
1788,000001_2012-12-25_59,0,0,0.00314,银行中的垃圾股，000001＜建仓===中小板股＞只
1789,000001_2012-12-25_60,0,0,0.33839,大盘股一次绝佳逃远离银行 调仓换股机会，小盘 
1790,000001_2012-12-25_61,0,0,0.45918,目前区域都属于风险地带 实盘减至半仓 ★★★
1791,000001_2012-12-25_66,0,0,0.618,聪明散户在大盘股上胜利大逃亡，哈哈，阿呆
1792,000001_2012-12-25_68,0,0,0.20168,平安垃圾所在
1793,000001_2012-12-25_69,0,0,0.04654,终于把散户忽悠接盘啦
1794,000001_2012-12-25_72,0,0,0.84718,300321快进一点货我觉得不错
1795,000001_2012-12-25_73,0,0,0.34285,重大热门题材！最后加仓良机！拉升暴涨在即！！
1796,000001_2012-12-25_74,0,0,0.00862,大盘股一次绝佳逃跑机会远离银行 调仓换股，小
1797,000001_2012-12-25_75,0,0,0.00397,银行中的垃圾股，000001＜建仓===中小板股＞买
1798,000001_2012-12-25_77,0,0,0.68632,大盘会涨停吗？
1799,000001_2012-12-25_81,0,0,0.99893,今天是突破行情，地产，银行很多突破了，创新高
1800,000001_2012-12-25_82,0,0,0.03521,平安银行：无量上拉，真出货，危险！＜建仓===
1801,000001_2012-12-25_83,0,0,0.99123,诱多==走要坚决 冲动，就被套。脉冲行情 回落套
1802,000001_2012-12-25_84,0,0,0.20925,上午诱多，下午狂杀银行中的垃圾股，000001不清
1803,000001_2012-12-25_85,0,0,0.32317,有的股票，我们小伞要边涨边跑，千万别追。
1804,000001_2012-12-25_86,0,0,0.62861,拉高出货 别掉以轻心.大抛！套人行情！拉逃跑
1805,000001_2012-12-25_87,0,0,0.20925,上午诱多，下午狂杀银行中的垃圾股，000001不清
1806,000001_2012-12-25_88,0,0,0.45295,有的股票，我们小伞要边涨边跑，千万别追高。
1807,000001_2012-12-25_89,0,0,0.98235,期指多头左突右围，也没有成功突破，诱多，哈哈
1808,000001_2012-12-25_90,0,0,0.775,脉冲行情危险 回落套人 --出货----＜小盘股===
1809,000001_2012-12-25_91,0,0,0.51087,出货 别掉以轻心.大抛！套人行情！拉逃跑
1810,000001_2012-12-25_93,0,0,0.62861,拉高出货 别掉以轻心.大抛！套人行情！拉逃跑
1811,000001_2012-12-25_94,0,0,0.43561,平安银行：无量上拉，假突破，真出货，危险！
1812,000001_2012-12-25_95,0,0,0.98509,诱多==走要坚决  冲动，就被套。脉冲行情 回落
1813,000001_2012-12-25_96,0,0,0.28185,做空大蓝筹、＜建仓===中小板股＞买只买小盘股
1814,000001_2012-12-25_97,0,0,0.08289,平安集团601318直线飙升！
1815,000001_2012-12-25_98,0,0,0.06584,＜建仓===中小板股＞买只买小盘股＞＞
1816,000001_2012-12-25_99,0,0,0.11655,那些亏损的垃圾小盘股开始退市了--绩优银行股永
1817,000001_2012-12-25_100,0,0,0.28185,做空大蓝筹、＜建仓===中小板股＞买只买小盘股
1818,000001_2012-12-25_101,0,0,0.03643,银行中的垃圾股，000001
1819,000001_2012-12-25_102,0,0,0.28185,做空大蓝筹、＜建仓===中小板股＞买只买小盘股
1820,000001_2012-12-25_103,0,0,0.69409,大盘股风险脉冲行情 回落套人 -------＜小盘股=
1821,000001_2012-12-25_104,0,0,0.91749,机构出逃手法揭秘：上午诱多，下午狂杀
1822,000001_2012-12-25_105,0,0,0.0462,平安银行与深发展整合失败
1823,000001_2012-12-25_106,0,0,0.55065,垃圾行情又开始了，稳大盘，炒中小盘，创业板股
1824,000001_2012-12-25_119,0,0,0.42404,跑不跑.是你们的事情.现在.还有什么股票.比银行
1825,000001_2012-12-26_4,0,0,0.79781,★★★超级大牛股600854即将暴涨★★★
1826,000001_2012-12-26_5,0,0,0.0126,等明天庄家大幅拉升在卖！
1827,000001_2012-12-26_6,0,0,0.01822,套人了再不跑等死!调仓换股＜＜只买小盘股＞＞
1828,000001_2012-12-26_7,0,0,0.68863,第二个珠江实业、浦东金桥！拉升在即的低估低价
1829,000001_2012-12-26_8,0,0,0.1876,▲为什么说调控是房地产股上涨的动力:
1830,000001_2012-12-26_9,0,0,0.5162,抢进第二个珠江实业！拉升在即的低估低价上海地
1831,000001_2012-12-26_10,0,0,0.76994,★★★最新快讯:暴涨股票公开中★★★
1832,000001_2012-12-26_11,0,0,0.98949,平安银行：让投资者分享“胜利”果实
1833,000001_2012-12-26_12,0,0,0.0339,套人了再不跑等死!调仓换股＜＜建仓==只买小盘
1834,000001_2012-12-26_14,0,0,0.70042,发现一只好股，601168西部矿业。真的不错哦
1835,000001_2012-12-26_15,0,0,0.82513,船小好调头，今天买进601168西部矿业，有兴趣的
1836,000001_2012-12-26_16,0,0,0.8825,今天看到601168西部矿业，该股即将爆发。
1837,000001_2012-12-26_17,0,0,0.2847,该股短期升幅过大，有回调要求，主意风险。
1838,000001_2012-12-26_18,0,0,0.00515,要套人了再不跑等死!调仓换股＜＜建仓==只买小
1839,000001_2012-12-26_19,0,0,0.41684,这回庄家真的是上下两难了
1840,000001_2012-12-26_25,0,0,0.99983,股市如果没有重大改革，明年必创新低，阿呆
1841,000001_2012-12-26_26,0,0,0.06937,三一重工怎么只购买了四百多万的;长航油运60008
1842,000001_2012-12-26_29,0,0,0.26511,现在股票多的吓人，想买随时买怎么会轧空，多头
1843,000001_2012-12-26_32,0,0,0.00298,调仓换股＜＜建仓==只买小盘股＞＞抛出换股没说
1844,000001_2012-12-26_34,0,0,0.00572,明天大回 拉高出货 走上策 别掉以轻心.逃跑
1845,000001_2012-12-26_35,0,0,0.18064,最后的一棒，已是强弩了！清仓为上！
1846,000001_2012-12-26_38,0,0,0.80311,嘉宝实业，重大热门题材！最后加仓良机！拉升暴
1847,000001_2012-12-26_41,0,0,0.00572,明天大回 拉高出货 走上策 别掉以轻心.逃跑
1848,000001_2012-12-26_42,0,0,0.01813,减仓为上！ 调仓换股＜＜建仓==只买小盘股＞＞
1849,000001_2012-12-26_43,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1850,000001_2012-12-26_44,0,0,0.18064,最后的一棒，已是强弩了！清仓为上！
1851,000001_2012-12-26_45,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1852,000001_2012-12-26_46,0,0,0.90683,大盘“疯涨” 基金借反弹减仓 主力开始大抛！ 
1853,000001_2012-12-26_47,0,0,0.0904,这最后的一棒，不清仓还待何时啊！清仓为上！
1854,000001_2012-12-26_48,0,0,0.00572,明天大回 拉高出货 走上策 别掉以轻心.逃跑
1855,000001_2012-12-26_49,0,0,0.01037,中小板创业板高价股要逃跑，要暴跌，阿呆
1856,000001_2012-12-26_51,0,0,0.90683,大盘“疯涨” 基金借反弹减仓 主力开始大抛！ 
1857,000001_2012-12-26_52,0,0,0.0904,这是最后的一棒，不清仓还待何时啊！清仓为上！
1858,000001_2012-12-26_53,0,0,0.01813,减仓为上！ 调仓换股＜＜建仓==只买小盘股＞＞
1859,000001_2012-12-26_54,0,0,0.01673,今天不回?明天大回 拉高出货 走上策 别掉以轻心
1860,000001_2012-12-26_56,0,0,0.14108,你敢持股过节吗？
1861,000001_2012-12-26_62,0,0,0.01908,601518明天会有长阳，拉开上涨序幕！理由如下
1862,000001_2012-12-26_64,0,0,0.878,大盘股诱多--小盘股诱空，卖大盘股==买低价小盘
1863,000001_2012-12-26_65,0,0,0.90683,大盘“疯涨” 基金借反弹减仓 主力开始大抛！ 
1864,000001_2012-12-26_66,0,0,0.99031,大盘仍在上涨，而上涨中却出现放量滞涨=滞涨-准
1865,000001_2012-12-26_67,0,0,0.03705,高位调整，主力出货明显，头部形成，大跌在即。
